"","sampleID","uid","namedLocation","domainID","siteID","plotID","collectDate","sampleCode","kclSampleID","kclSampleCode","sampleCondition","ammoniumNAnalysisDate","kclAmmoniumNConc","ammoniumNRepNum","ammoniumNQF","ammoniumNRemarks","nitrateNitriteNAnalysisDate","kclNitrateNitriteNConc","nitrateNitriteNRepNum","nitrateNitriteNQF","nitrateNitriteNRemarks","laboratoryName","ammoniumNMethod","ammoniumNInstrument","ammoniumNAnalyzedBy","ammoniumNReviewedBy","nitrateNitriteNMethod","nitrateNitriteNInstrument","nitrateNitriteNAnalyzedBy","nitrateNitriteNReviewedBy","dataQF","publicationDate","release","soilFreshMass","kclVolume"
"208","NIWO_042-M-32.5-31-20190826","a7f33856-5bb7-4975-bba0-bc5d1e348df6","NIWO_042.basePlot.bgc","D13","NIWO","NIWO_042",2019-08-26 21:28:00,NA,"NIWO_042-M-32.5-31-20190826-KCL","B00000060907","ok",2019-09-16,0.221,1,"OK",NA,2019-09-23,0.183,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.11,100
"209","NIWO_042-M-39-11-20190826","6fad2f34-26f4-4fc2-9cdc-71fbf50bb487","NIWO_042.basePlot.bgc","D13","NIWO","NIWO_042",2019-08-26 21:16:00,NA,"NIWO_042-M-39-11-20190826-KCL","B00000060908","ok",2019-09-16,0.083,1,"OK",NA,2019-09-23,0.144,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.09,99
"210","NIWO_042-M-5-26-20190912","46605d3b-28a6-4aab-98e3-74397763cb34","NIWO_042.basePlot.bgc","D13","NIWO","NIWO_042",2019-09-12 15:33:00,"A00000092700","NIWO_042-M-5-26-20190912-KCL","B00000061456","ok",2019-11-14,0.153,1,"OK",NA,2019-11-14,0.203,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053328Z","RELEASE-2021",10.05,100
"211","NIWO_042-M-5-26-20191007","c882f3df-ad17-400e-8a5a-feabeb960f58","NIWO_042.basePlot.bgc","D13","NIWO","NIWO_042",2019-10-07 18:28:00,"A00000091666","NIWO_042-M-5-26-20191007-KCL","B00000061273","ok",2019-11-14,0.126,1,"OK",NA,2019-11-14,0.393,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053259Z","RELEASE-2021",10.11,99
"212","NIWO_043-M-10-1.5-20190805","8c716183-d0b8-48af-9927-b7cbee8afb8f","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-05 17:01:00,"A00000091735","NIWO_043-M-10-1.5-20190805-KCL","B00000011994","ok",2019-09-25,0.486,1,"OK",NA,2019-09-25,0.25,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.2,100
"213","NIWO_043-M-10-1.5-20190826","52c24393-d370-4d61-8041-5957ab120814","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-26 20:33:00,NA,"NIWO_043-M-10-1.5-20190826-KCL","B00000060904","ok",2019-09-16,0.209,1,"OK",NA,2019-09-23,0.853,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.09,100
"214","NIWO_043-M-11-32.5-20190909","3bfeab62-1db9-44f4-b795-518fc1ab9cd8","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-09-09 17:13:00,"A00000092753","NIWO_043-M-11-32.5-20190909-KCL","B00000011259","ok",2019-11-14,0.971,1,"OK",NA,2019-11-14,0.177,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053328Z","RELEASE-2021",10.08,100
"215","NIWO_043-M-11-32.5-20191007","d0540027-280a-4b35-b59a-dce784cd76c5","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-10-07 17:23:00,"A00000091750","NIWO_043-M-11-32.5-20191007-KCL","B00000061280","ok",2019-11-14,0.168,1,"OK",NA,2019-11-14,0.239,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053259Z","RELEASE-2021",10.17,100
"216","NIWO_043-M-2.5-1.5-20190617","56e8e12c-da27-4c67-8e1f-55ea4c86de5f","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-06-17 17:03:00,"A00000090864","NIWO_043-M-2.5-1.5-20190617-KCL","B00000011976","ok",2019-08-28,0.621,1,"OK",NA,2019-08-29,0.272,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053240Z","RELEASE-2021",10.11,100
"217","NIWO_043-M-2.5-1.5-20190708","4bdc20df-7167-47f9-a0eb-d103fc205577","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-07-08 17:50:00,"A00000091137","NIWO_043-M-2.5-1.5-20190708-KCL","B00000012085","ok",2019-08-28,0.209,1,"OK",NA,2019-08-29,0.756,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053157Z","RELEASE-2021",10.11,100
"218","NIWO_043-M-24.5-36-20190617","82cfa992-2a27-4292-8ccb-f8fdc78ea72c","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-06-17 18:11:00,"A00000090863","NIWO_043-M-24.5-36-20190617-KCL","B00000011987","ok",2019-08-28,0.74,1,"OK",NA,2019-08-29,0.426,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053240Z","RELEASE-2021",10.06,100
"219","NIWO_043-M-24.5-36-20190708","0bf9db56-4a49-42cf-9e04-b9581dff8acf","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-07-08 18:02:00,"A00000091068","NIWO_043-M-24.5-36-20190708-KCL","B00000012072","ok",2019-08-28,0.308,1,"OK",NA,2019-08-29,1.47,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053157Z","RELEASE-2021",9.88,100
"220","NIWO_043-M-25-36-20190909","581a7585-b030-44cc-a715-b44ec7d26660","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-09-09 17:33:00,"A00000092752","NIWO_043-M-25-36-20190909-KCL","B00000011541","ok",2019-11-14,0.328,1,"OK",NA,2019-11-14,0.268,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053328Z","RELEASE-2021",10.14,100
"221","NIWO_043-M-25-36-20191007","27b95e29-9fd4-45cc-aad1-5149db5a286e","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-10-07 17:20:00,"A00000091733","NIWO_043-M-25-36-20191007-KCL","B00000061277","ok",2019-11-14,0.178,1,"OK",NA,2019-11-14,0.642,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053259Z","RELEASE-2021",10.09,99
"222","NIWO_043-M-27.5-3.5-20190805","18298d37-8c7a-4c9c-ab6a-a9eddd5c0538","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-05 17:26:00,"A00000091718","NIWO_043-M-27.5-3.5-20190805-KCL","B00000012049","ok",2019-09-25,0.215,1,"OK",NA,2019-09-25,0.133,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",9.89,100
"223","NIWO_043-M-27.5-3.5-20190826","4ce305bf-2d33-4fd6-a5bc-db913d90a3c2","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-26 20:36:00,NA,"NIWO_043-M-27.5-3.5-20190826-KCL","B00000012011","ok",2019-09-16,0.221,1,"OK",NA,2019-09-23,0.338,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.09,98
"224","NIWO_043-M-31-15-20190617","ab1e9000-ee11-4ce2-9102-566430e0c8dc","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-06-17 17:44:00,"A00000090865","NIWO_043-M-31-15-20190617-KCL","B00000012031","ok",2019-08-28,0.877,2,"OK",NA,2019-08-29,0.54,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053240Z","RELEASE-2021",9.87,100
"225","NIWO_043-M-31-15-20190617","e469e5e6-b594-4a29-8dc4-dcc8b8d51757","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-06-17 17:44:00,"A00000090865","NIWO_043-M-31-15-20190617-KCL","B00000012031","ok",2019-08-28,0.876,1,"OK",NA,2019-08-29,0.576,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053240Z","RELEASE-2021",9.87,100
"226","NIWO_043-M-31-15-20190708","da3e164f-16db-4c69-af06-27b07273d352","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-07-08 17:57:00,"A00000090970","NIWO_043-M-31-15-20190708-KCL","B00000012169","ok",2019-08-28,0.107,1,"OK",NA,2019-08-29,1.133,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053157Z","RELEASE-2021",10.07,100
"227","NIWO_043-M-5-34.5-20190805","9673539c-d663-4ea0-83f4-e21bf0603ed3","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-05 16:25:00,"A00000091685","NIWO_043-M-5-34.5-20190805-KCL","B00000011998","ok",2019-09-25,0.506,1,"OK",NA,2019-09-25,0.259,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",9.9,100
"228","NIWO_043-M-5-34.5-20190826","ccf46c1c-ab12-4763-9928-565e49e24703","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-26 20:24:00,NA,"NIWO_043-M-5-34.5-20190826-KCL","B00000060905","ok",2019-09-16,0.176,1,"OK",NA,2019-09-23,0.425,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.1,99
"229","NIWO_043-M-5-34.5-20190826","d34a9e1f-ac70-4559-8b85-05c9a0fb98f8","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-08-26 20:24:00,NA,"NIWO_043-M-5-34.5-20190826-KCL","B00000060905","ok",2019-09-16,0.182,2,"OK",NA,2019-09-23,0.408,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053313Z","RELEASE-2021",10.1,99
"230","NIWO_043-M-5-5.5-20190909","7c7880e6-fe63-4d49-be2e-b6e4eb9bd4c5","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-09-09 16:37:00,"A00000091330","NIWO_043-M-5-5.5-20190909-KCL","B00000011531","ok",2019-11-14,0.622,2,"OK",NA,2019-11-14,0.216,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053328Z","RELEASE-2021",10.04,99
"231","NIWO_043-M-5-5.5-20190909","3857b896-8846-4490-9314-76a6b2fb2529","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-09-09 16:37:00,"A00000091330","NIWO_043-M-5-5.5-20190909-KCL","B00000011531","ok",2019-11-14,0.615,1,"OK",NA,2019-11-14,0.221,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053328Z","RELEASE-2021",10.04,99
"232","NIWO_043-M-5-5.5-20191007","6b74c5e4-aaef-4cef-a4e5-dbbb8a0a837a","NIWO_043.basePlot.bgc","D13","NIWO","NIWO_043",2019-10-07 17:28:00,"A00000091632","NIWO_043-M-5-5.5-20191007-KCL","B00000061281","ok",2019-11-14,0.105,1,"OK",NA,2019-11-14,0.31,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T053259Z","RELEASE-2021",9.83,99
"233","UNDE_037-M-1-14-20190603","224925db-8924-4822-9634-d8883119d962","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-06-03 16:42:00,"A00000076305","UNDE_037-M-1-14-20190603-KCL","B00000022405","ok",2019-07-25,0.319,1,"OK",NA,2019-07-25,0.127,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",9.98,100
"234","UNDE_037-M-1-26-20190717","c263de72-f074-443c-a841-5d33ecbf432f","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-07-17 16:12:00,"A00000077015","UNDE_037-M-1-26-20190717-KCL","B00000060783","ok",2019-09-06,0.057,1,"OK",NA,2019-09-06,0.028,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",9.99,100
"235","UNDE_037-M-1-26-20190805","daec4bdd-21c9-488f-90fc-4259a6499186","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-08-05 20:05:00,"A00000077017","UNDE_037-M-1-26-20190805-KCL","B00000060986","ok",2019-09-06,0.08,1,"OK",NA,2019-09-06,0.125,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",10.14,100
"236","UNDE_037-M-12-5-20190918","5def6c0e-ae52-4577-8081-5cdbbbfa0425","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-09-18 16:43:00,"A00000078352","UNDE_037-M-12-5-20190918-KCL","B00000061572","ok",2019-11-13,0.063,1,"OK",NA,2019-11-13,0.107,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",10,100
"237","UNDE_037-M-25.5-30.5-20190918","57ac7082-abbf-4bfc-872f-4ebcf6fad1b1","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-09-18 17:43:00,"A00000078357","UNDE_037-M-25.5-30.5-20190918-KCL","B00000061560","ok",2019-11-13,0.079,2,"OK",NA,2019-11-13,0.09,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",10.01,100
"238","UNDE_037-M-25.5-30.5-20190918","bd416931-6892-47d0-8f5a-dee64159a68e","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-09-18 17:43:00,"A00000078357","UNDE_037-M-25.5-30.5-20190918-KCL","B00000061560","ok",2019-11-13,0.077,1,"OK",NA,2019-11-13,0.089,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",10.01,100
"239","UNDE_037-M-33-28.5-20190603","5076ba7a-eb36-4663-aaeb-905c87d4fa87","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-06-03 16:17:00,"A00000076300","UNDE_037-M-33-28.5-20190603-KCL","B00000022406","ok",2019-07-25,0.074,1,"OK",NA,2019-07-25,0.063,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",9.78,100
"240","UNDE_037-M-35.5-30.5-20190717","e33a72b5-b72f-48c1-ac9f-d99567d0e908","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-07-17 14:31:00,"A00000077013","UNDE_037-M-35.5-30.5-20190717-KCL","B00000060782","ok",2019-09-06,0.089,1,"OK",NA,2019-09-06,0.03,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.02,100
"241","UNDE_037-M-35.5-30.5-20190805","8658b778-fbcd-4dff-ac30-aa4110e6040b","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-08-05 16:49:00,"A00000077029","UNDE_037-M-35.5-30.5-20190805-KCL","B00000060989","ok",2019-09-06,0.149,1,"OK",NA,2019-09-06,0.089,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",10.19,100
"242","UNDE_037-M-38-1-20190918","b48a3b77-a4ce-4fc4-b6fe-ae3baea2606c","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-09-18 15:56:00,"A00000078353","UNDE_037-M-38-1-20190918-KCL","B00000061565","ok",2019-11-13,0.065,1,"OK",NA,2019-11-13,0.06,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",10,100
"243","UNDE_037-M-8.5-24-20190603","570cc758-9ea4-499b-9740-1f0f9eee9a50","UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037",2019-06-03 16:29:00,"A00000076302","UNDE_037-M-8.5-24-20190603-KCL","B00000022433","ok",2019-07-25,0.115,1,"OK",NA,2019-07-25,0.082,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10,100
